,age,sex,size,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats
2882,2,0,1,1,1,0,1,0,0,0
2900,0,0,3,1,1,1,1,0,0,0
2902,3,1,1,0,0,0,0,0,0,0
2915,3,0,0,1,0,0,1,0,0,0
2916,3,1,1,1,0,0,1,0,0,0
2959,1,0,1,1,1,0,1,0,0,0
2960,3,0,1,1,1,0,1,1,1,1
2966,2,1,2,1,1,0,1,1,1,0
2969,0,0,0,1,1,0,1,1,1,1
2970,2,1,0,1,1,0,1,1,1,1
2984,2,1,2,1,1,0,1,1,1,1
2991,0,0,2,0,0,0,0,1,1,1
3007,1,1,0,1,1,0,1,1,1,1
3021,0,0,1,1,0,0,1,1,1,1
3028,1,1,0,1,1,0,1,1,1,1
3030,0,0,0,1,1,0,1,1,1,1
3031,0,0,0,1,1,0,1,1,1,1
3032,0,0,0,1,0,0,1,1,1,1
3034,0,0,0,1,0,0,1,1,1,1
3040,0,1,0,1,0,0,1,1,1,1
3041,0,0,0,1,0,0,1,1,1,1
3046,2,0,2,0,1,0,0,1,1,1
3055,2,1,2,1,1,0,1,1,1,1
3058,1,0,1,1,1,0,1,1,1,1
3066,0,0,1,0,0,0,0,1,1,1
3068,1,0,1,1,0,0,1,1,1,1
3085,0,0,0,1,0,0,1,1,1,1
3086,0,1,0,1,0,0,1,1,1,1
3087,0,1,0,1,0,0,1,1,1,1
3135,3,0,1,1,1,0,1,0,0,0
3201,0,0,1,1,1,0,1,1,1,1
3202,0,0,2,1,0,0,1,1,1,1
3203,0,0,2,1,0,0,1,1,1,1
3204,0,0,2,1,0,0,1,1,1,1
3205,0,0,2,1,0,0,1,1,1,1
3206,0,0,2,1,0,0,1,1,1,1
3207,0,1,2,1,0,0,1,1,1,1
3216,2,0,1,1,1,0,1,1,1,1
3222,2,1,0,1,1,1,1,0,1,1
3237,0,0,1,1,1,0,1,1,1,1
3240,1,1,2,1,1,0,1,1,1,0
3247,0,1,1,0,0,0,0,1,1,1
3267,1,1,1,1,1,0,1,1,1,0
3273,0,0,1,1,1,0,1,1,1,1
3274,1,0,1,1,0,0,1,1,1,1
3275,0,0,1,0,0,0,0,1,1,1
3278,0,0,1,1,1,0,1,1,1,1
3296,1,0,1,1,1,0,1,1,1,1
3338,3,1,0,1,1,1,1,1,1,1
3339,3,0,0,1,1,1,1,1,1,1
3345,0,0,1,1,0,0,1,1,1,1
3346,0,1,1,1,0,0,1,1,1,1
3347,0,1,1,1,0,0,1,1,1,1
3348,0,1,1,1,0,0,1,1,1,1
3350,2,1,2,1,1,0,1,1,1,1
3355,2,0,1,1,0,0,1,0,0,0
3358,2,1,2,1,1,0,1,1,1,0
3366,1,1,1,1,0,0,1,1,1,1
3379,0,1,1,1,1,0,1,1,1,0
3383,2,1,1,1,0,0,0,1,1,1
3391,2,1,0,1,0,0,1,1,1,1
3397,0,1,1,1,1,0,1,1,1,1
3399,2,1,1,1,1,0,0,0,1,1
3401,1,1,1,1,1,0,1,1,1,1
3403,2,0,1,1,1,0,1,1,1,1
3421,3,1,0,1,0,1,1,0,0,0
3428,1,0,1,1,0,0,1,1,1,0
3442,1,0,1,1,1,0,1,1,1,1
3444,0,0,1,0,0,0,0,1,1,1
3446,1,1,1,1,0,0,1,1,1,0
3448,1,0,1,1,1,0,1,1,1,0
3449,1,0,2,1,0,0,0,1,1,1
3450,1,0,1,1,1,0,1,0,0,0
3453,2,1,2,1,0,0,1,1,1,1
3457,2,1,2,1,0,0,1,1,1,0
3459,2,1,2,1,0,0,1,1,1,0
3460,1,0,1,1,1,0,1,1,0,0
3462,1,1,2,1,1,0,1,1,1,1
3465,2,0,0,0,0,0,0,0,1,1
3466,2,1,0,1,1,0,1,0,1,1
3471,2,0,2,1,0,0,1,1,1,1
3474,2,1,1,0,0,0,1,0,1,0
3476,1,0,2,1,0,0,0,1,1,1
3490,3,0,1,1,1,0,1,1,1,1
3495,2,0,2,1,1,0,1,1,1,1
3511,2,0,1,1,1,0,0,1,1,1
3512,1,0,1,1,1,0,0,1,1,1
3514,0,1,1,1,1,0,1,1,1,1
3515,2,0,1,0,0,1,1,0,0,0
3523,2,0,2,1,1,0,0,1,0,1
3524,2,1,1,1,0,0,1,0,0,0
3526,2,1,2,1,0,0,1,1,1,0
3543,1,0,1,1,1,0,1,0,0,0
3547,2,1,1,0,1,0,1,1,1,1
3566,2,1,2,0,0,0,0,0,1,0
3567,2,0,1,1,1,0,1,1,1,1
3573,2,1,2,1,1,1,1,1,1,0
3612,2,0,1,0,0,0,0,1,1,1
3613,2,0,1,1,0,0,0,1,1,1
3614,1,0,1,1,0,0,0,1,1,1
3615,2,0,1,0,0,0,0,1,1,1
3616,2,0,0,1,0,0,0,1,1,1
3617,2,1,0,0,0,0,0,1,1,1
3618,1,1,2,1,0,0,0,1,1,1
3619,2,1,2,1,0,0,0,1,1,1
3620,2,1,1,0,0,0,0,1,1,1
3651,0,1,1,1,0,0,1,1,1,1
3659,0,0,1,1,0,0,1,1,1,1
3660,0,1,1,1,0,0,1,1,1,1
3661,0,1,1,1,0,0,1,1,1,1
3662,0,0,1,1,0,0,1,1,1,1
3663,0,0,1,1,0,0,1,1,1,1
3664,0,1,1,1,0,0,1,1,1,1
3665,0,0,1,1,0,0,1,1,1,1
3673,3,1,0,1,1,0,1,1,1,1
3674,1,1,2,1,1,0,1,1,1,1
3676,0,1,0,1,0,0,1,1,1,1
3677,0,0,0,1,0,0,1,1,1,1
3679,2,1,0,1,1,0,1,1,1,1
3680,2,0,1,1,1,0,1,1,1,1
3681,2,1,0,1,1,0,1,1,1,1
3682,2,0,1,1,1,0,1,1,1,1
3683,0,0,0,1,0,0,1,1,1,1
3684,2,1,0,1,1,0,1,1,1,1
3685,0,0,0,1,0,0,1,1,1,1
3686,0,0,0,1,0,0,1,1,1,1
3690,0,1,0,1,0,0,1,1,1,1
3691,0,1,0,1,1,0,1,1,1,1
3694,1,0,0,1,1,0,1,1,1,1
3695,0,0,0,1,1,0,1,1,1,1
3699,0,0,0,1,1,0,1,1,1,1
3700,0,1,0,1,0,0,1,1,1,1
3701,0,0,0,1,0,0,1,1,1,1
3706,0,0,0,1,0,0,0,1,1,1
3707,0,1,0,1,0,0,0,1,1,1
3708,0,0,0,1,0,0,0,1,1,1
3709,0,1,0,1,0,0,0,1,1,1
3710,0,0,0,1,0,0,0,1,1,1
3711,0,0,0,1,0,0,0,1,1,1
3712,0,1,0,1,0,0,0,1,1,1
3713,0,0,0,1,0,0,0,1,1,1
3714,0,0,1,1,0,0,0,1,1,1
3716,1,0,1,1,0,0,0,1,1,1
3717,1,0,1,1,1,0,0,1,1,1
3720,0,0,0,1,0,0,0,1,1,1
3721,0,0,0,1,0,0,0,1,1,1
3736,0,1,0,1,0,0,0,1,1,1
3737,0,1,0,1,0,0,0,1,1,1
3738,0,0,1,1,0,0,0,1,1,1
3739,0,0,0,1,0,0,0,1,1,1
3740,0,1,0,1,0,0,0,1,1,1
3741,0,0,0,1,0,0,0,1,1,1
3742,2,0,0,0,0,0,0,1,1,1
3745,1,0,2,1,0,0,0,1,1,1
3755,2,1,1,1,0,0,0,1,1,1
3757,1,0,0,1,0,0,0,1,1,1
3761,2,0,2,1,0,0,0,1,1,1
3762,2,1,0,1,0,0,0,1,1,1
3763,2,1,0,1,0,0,0,1,1,1
3764,1,1,0,0,0,0,0,1,1,1
3765,2,0,0,1,0,0,0,1,1,1
3766,1,0,0,1,0,0,0,1,1,1
3767,3,0,1,1,1,0,1,1,1,1
3770,2,1,1,1,0,0,0,1,1,1
3771,2,0,1,1,0,0,0,1,1,1
3783,2,0,1,1,1,0,1,1,1,1
3792,1,0,0,1,0,0,0,1,1,1
3794,0,1,0,1,0,0,0,1,1,1
3795,0,0,0,1,0,0,0,1,1,1
3796,0,0,0,1,0,0,0,1,1,1
3797,0,0,0,1,0,0,0,1,1,1
3798,0,1,0,1,0,0,0,1,1,1
3800,0,0,0,1,0,0,0,1,1,1
3802,0,0,1,1,0,0,0,1,1,1
3804,1,1,0,1,0,0,1,1,1,1
3805,2,0,1,1,1,0,0,1,1,1
3812,1,1,2,0,0,0,0,1,1,1
3813,1,0,0,0,0,0,0,1,1,1
3814,1,0,0,0,0,0,0,1,1,1
3815,1,1,0,0,0,0,0,1,1,1
3832,2,1,1,1,0,0,0,1,1,1
3834,0,0,1,1,1,0,0,1,1,1
3835,3,0,2,1,1,0,1,1,1,0
3837,2,1,2,1,1,0,1,0,1,0
3838,0,1,1,1,0,0,1,1,1,1
3839,1,1,2,1,1,0,1,0,1,0
3841,1,0,1,1,1,0,1,1,1,0
3853,1,1,2,0,0,0,0,1,1,1
3854,1,1,2,0,0,0,0,1,1,1
3855,1,1,2,0,0,0,0,1,1,1
3856,1,1,2,0,0,0,0,1,1,1
3857,1,0,2,0,0,0,0,1,1,1
3858,0,1,1,1,0,0,1,1,1,1
3862,0,1,1,1,0,0,1,1,1,1
3863,0,0,1,1,0,0,1,1,1,1
3864,0,0,1,1,0,0,1,1,1,1
3865,2,0,1,1,0,0,1,1,1,1
3874,2,0,0,1,0,0,0,1,1,1
3875,2,0,1,1,0,0,0,1,1,1
3876,2,1,3,1,0,0,0,1,1,1
3889,2,0,2,1,0,0,0,1,1,1
3890,2,1,1,1,0,0,0,1,1,1
3891,1,1,2,0,0,0,0,1,1,1
3894,0,0,1,1,0,0,1,1,1,1
3900,2,1,0,1,0,0,0,1,1,1
3901,0,0,0,1,0,0,0,1,1,1
3902,0,0,0,1,0,0,0,1,1,1
3903,0,1,0,1,0,0,1,1,1,1
3907,2,0,2,1,0,0,0,1,1,1
3912,0,1,0,1,0,0,1,1,1,1
3914,0,0,1,1,1,0,0,1,1,1
3929,0,1,0,1,1,0,1,1,1,1
3932,1,1,1,1,1,0,1,1,1,0
3933,3,1,0,1,0,0,0,1,1,1
3936,2,0,1,1,0,0,0,1,1,1
3937,3,0,0,1,0,0,0,1,1,1
3938,2,0,1,1,0,0,0,1,1,1
3950,2,0,1,1,0,0,0,1,1,1
3953,2,0,0,1,0,0,0,1,1,1
3956,1,0,2,1,1,0,1,1,1,0
3958,0,1,2,1,1,0,1,1,1,0
3991,2,0,0,1,0,0,1,0,1,1
3999,0,1,1,1,0,0,1,1,1,1
4000,1,1,1,1,0,0,1,1,1,1
4001,2,1,1,1,1,0,1,1,1,1
4010,0,0,0,1,0,0,0,1,1,1
4011,0,0,0,1,0,0,0,1,1,1
4012,0,1,0,1,0,0,0,1,1,1
4014,1,0,1,1,0,0,0,1,1,1
4015,2,1,1,1,0,0,0,1,1,1
4016,1,1,1,1,1,0,1,1,1,1
4017,2,0,1,1,0,0,0,1,1,1
4018,1,1,0,1,0,0,0,1,1,1
4027,0,0,1,1,0,0,0,1,1,1
4028,0,0,1,1,0,0,0,1,1,1
4029,0,0,1,1,0,0,0,1,1,1
4043,1,1,1,1,1,0,0,1,1,1
4048,2,1,1,1,0,0,0,1,1,1
4049,2,0,0,1,0,0,0,1,1,1
4050,0,1,1,1,1,0,1,1,1,1
4053,0,1,1,1,1,0,1,1,1,1
4055,2,1,1,1,1,0,0,0,0,0
4056,1,0,1,1,1,0,1,1,0,0
4057,2,1,1,1,1,0,0,1,1,1
4059,0,0,0,0,0,0,0,1,1,1
4060,0,0,0,0,0,0,0,1,1,1
4061,0,0,0,0,0,0,0,1,1,1
4062,0,0,0,0,0,0,0,1,1,1
4063,0,1,0,0,0,0,0,1,1,1
4071,0,0,0,1,0,0,1,1,1,1
4072,0,0,1,1,0,0,1,1,1,1
4073,0,1,0,1,0,0,1,1,1,1
4074,0,0,1,1,0,0,1,1,1,1
4075,0,0,1,1,0,0,1,1,1,1
4076,0,0,1,1,0,0,1,1,1,1
4077,1,1,2,1,0,0,0,1,1,1
4079,3,0,0,1,1,0,1,1,1,1
4081,0,1,2,1,1,0,1,1,1,1
4083,2,0,1,0,1,0,1,0,1,0
4096,2,1,0,1,0,0,0,1,1,1
4107,2,0,1,0,0,0,1,1,1,1
4110,1,1,1,1,1,0,0,1,1,1
4113,2,1,0,1,1,0,1,1,1,1
4115,2,0,0,1,1,0,1,1,1,1
4116,1,0,1,1,1,0,1,1,1,1
4120,1,0,1,1,0,0,0,1,1,1
4124,0,0,1,1,0,0,1,1,1,1
4128,1,0,0,1,0,0,1,0,1,0
4143,0,0,0,1,0,0,0,1,1,1
4149,2,0,1,1,1,0,1,1,1,1
4152,2,0,1,1,0,0,1,0,1,1
4161,0,1,1,1,0,0,1,1,1,1
4167,1,1,3,1,0,0,0,1,1,1
4174,2,1,3,1,0,0,0,1,1,1
4183,2,0,1,1,0,0,0,1,1,1
4184,2,0,2,1,0,0,0,1,1,1
4185,2,1,1,1,0,0,0,1,1,1
4186,2,0,2,1,0,0,0,1,1,1
4196,1,1,0,1,1,0,1,1,1,1
4224,2,0,1,0,0,0,0,1,1,1
4238,0,0,0,1,0,0,1,1,1,1
4239,2,1,1,1,0,0,0,1,1,1
4253,2,1,0,1,0,0,0,1,1,1
4254,2,1,0,1,0,0,0,1,1,1
4255,2,1,0,1,0,0,0,1,1,1
4256,3,1,1,1,0,0,0,1,1,1
4257,2,0,0,1,0,0,0,1,1,1
4258,2,0,0,1,0,0,0,1,1,1
4269,1,1,1,1,1,0,0,1,1,0
4272,0,0,0,1,1,0,0,1,1,0
4276,2,1,0,1,0,0,0,1,1,1
4281,2,1,0,1,0,0,0,1,1,1
4284,1,0,1,1,1,0,0,1,1,0
4286,1,1,2,1,1,0,1,1,1,0
4291,0,0,0,1,0,0,1,1,1,1
4292,0,0,0,1,0,0,1,1,1,1
4300,2,0,2,1,0,0,0,1,1,1
4313,2,1,0,1,0,0,0,1,1,1
4314,2,1,0,1,0,0,0,1,1,1
4315,2,0,2,1,0,0,0,1,1,1
4319,1,1,0,1,0,0,0,1,1,1
4320,2,0,2,1,0,0,0,1,1,1
4323,1,1,2,1,1,0,0,1,1,1
4327,2,1,1,1,0,0,0,1,1,1
4333,2,1,0,1,0,0,0,1,1,1
4337,2,1,0,1,0,0,0,1,1,1
4359,2,1,2,1,1,0,1,1,1,1
4361,1,0,0,1,0,0,0,1,1,1
4382,1,1,2,1,0,0,0,1,1,1
4389,1,1,1,1,1,0,1,1,1,1
4390,1,0,0,1,1,0,1,0,1,1
4394,2,1,1,1,0,0,0,1,1,1
4395,1,0,1,1,0,0,0,1,1,1
4437,3,0,0,1,1,0,1,1,1,1
4438,1,0,1,1,1,0,0,1,1,1
4447,2,0,1,1,0,0,0,1,1,1
4451,0,1,1,1,1,0,1,1,0,0
4452,2,1,3,1,1,0,1,1,1,0
4453,1,0,3,1,1,0,1,1,1,1
4454,1,0,3,1,1,0,1,1,1,0
4456,1,1,3,1,1,0,1,1,1,1
4465,2,1,0,1,0,0,0,1,1,1
4468,1,0,0,1,1,0,1,1,1,1
4481,0,1,1,1,0,0,1,1,1,1
4493,1,1,0,1,1,0,1,1,1,1
4494,2,0,1,1,0,0,0,1,1,1
4499,1,1,1,1,1,0,1,1,1,1
4512,1,1,0,1,0,0,0,1,1,1
4530,0,1,2,1,1,0,1,1,1,1
4532,1,1,1,1,1,0,1,1,1,1
4538,2,0,2,1,0,0,0,1,1,1
4557,2,0,1,1,1,0,1,0,1,0
4564,3,1,3,1,0,0,0,1,1,1
4567,2,1,2,1,0,0,0,1,1,1
4568,2,1,2,1,0,0,0,1,1,1
4573,2,1,0,1,1,0,1,0,1,1
4574,2,0,0,1,0,0,1,0,1,1
4575,2,1,0,1,0,0,1,0,1,1
4583,0,1,0,1,1,0,1,1,1,1
4587,2,0,1,1,1,0,1,1,1,1
4599,2,1,0,1,0,0,1,1,1,1
4601,3,1,0,1,0,0,1,0,1,1
4605,1,0,0,1,0,0,1,1,1,1
4607,2,1,0,1,1,0,1,1,1,1
4609,0,1,1,1,0,0,1,1,1,1
4612,0,0,1,1,1,0,1,1,1,1
4613,0,0,1,1,1,0,1,1,1,1
4623,1,1,1,1,1,0,0,1,1,0
4624,1,0,1,1,1,0,1,1,0,0
4625,2,1,3,1,1,0,0,0,1,0
4629,2,1,1,1,1,0,0,1,1,1
4635,2,1,0,1,0,0,0,1,1,1
4647,1,1,1,1,1,0,1,0,1,0
4656,2,1,1,1,0,0,0,1,1,1
4657,2,1,2,1,1,0,0,1,1,1
4658,0,1,2,1,1,1,1,1,1,1
4659,2,1,1,1,1,0,1,0,1,0
4666,2,1,2,1,1,0,1,1,1,0
4688,1,1,1,1,0,0,0,1,1,1
4690,3,1,2,1,0,0,0,1,1,1
4698,2,1,2,1,0,0,0,1,1,1
4702,1,0,1,1,1,0,1,1,1,1
4737,1,1,2,1,1,0,0,1,0,0
4739,2,1,1,1,1,0,0,0,1,1
4814,1,0,2,1,1,0,1,1,1,1
4816,0,1,0,1,1,0,1,1,1,1
4819,0,1,3,1,0,0,1,1,1,1
4822,2,0,0,1,0,0,0,1,1,1
4823,2,1,1,1,1,0,1,1,1,0
4824,2,0,1,1,1,0,1,0,0,1
4828,2,0,1,0,1,0,0,1,1,1
4835,2,1,2,1,1,0,1,1,1,0
4840,3,1,1,1,1,0,1,1,1,0
4841,3,1,1,1,1,0,0,1,1,0
4846,1,0,0,0,1,0,0,1,1,1
4847,3,0,2,1,1,0,1,0,0,0
4849,1,0,0,1,1,0,0,1,1,1
4853,2,1,1,1,1,0,0,0,1,1
4854,2,1,0,1,0,0,1,0,1,0
4855,3,1,1,1,1,0,1,1,1,1
4856,3,0,1,1,1,0,1,1,1,1
4857,0,1,1,1,1,0,1,1,1,1
4858,2,0,1,1,1,0,1,1,1,1
4859,3,0,1,1,1,0,1,1,1,1
4860,2,0,0,1,0,0,0,1,1,1
4862,0,0,1,1,0,0,1,1,1,1
4865,2,0,1,1,1,0,1,1,1,1
4867,2,1,2,1,0,0,1,1,1,0
4871,1,0,1,1,1,1,1,0,0,0
4873,3,1,0,1,1,0,1,1,1,0
4875,1,1,2,1,1,0,1,0,0,0
4877,2,0,0,1,0,0,1,1,1,1
4880,2,0,2,1,1,1,0,1,1,1
4886,1,0,2,1,1,0,1,1,1,0
4889,2,0,1,1,0,0,1,1,0,0
4898,1,0,0,1,0,0,1,1,1,0
4903,2,0,1,1,1,1,1,1,1,1
4904,1,0,1,1,1,1,1,1,1,0
4905,3,0,0,1,1,0,1,0,0,0
4909,1,1,1,1,1,0,1,1,1,0
4910,1,1,2,1,1,0,1,1,1,0
4930,0,1,1,1,1,0,1,1,0,0
4933,2,1,1,1,1,0,1,1,1,0
4935,1,0,1,1,0,0,1,1,1,0
4937,2,0,2,1,1,0,1,1,1,0
4940,1,1,2,1,1,0,1,1,1,0
4942,1,1,2,1,1,0,1,0,1,0
4946,2,1,1,1,1,0,1,1,0,1
4947,2,1,3,1,1,0,1,1,1,1
4963,2,0,1,1,1,0,1,1,1,1
4973,2,0,1,1,0,0,0,1,1,1
4977,2,0,0,1,1,0,1,1,1,1
4981,2,0,3,1,1,0,1,0,0,0
5000,1,1,0,1,1,0,1,1,1,1
5002,2,1,2,1,0,0,0,1,1,1
5009,1,1,2,1,1,0,1,0,0,0
5011,1,0,1,1,1,0,1,1,0,0
5014,3,1,0,1,1,1,1,1,1,1
5015,3,1,0,1,1,0,1,0,1,0
5016,2,0,1,1,1,0,1,0,0,0
5021,3,1,2,1,1,0,1,1,1,0
5028,2,0,1,1,1,0,1,1,1,1
5040,1,0,2,1,0,0,1,1,0,0
5042,3,0,2,1,1,0,1,1,0,0
5048,1,1,1,1,1,0,1,1,1,0
5051,1,0,1,1,1,0,1,1,0,0
5054,2,0,1,1,1,0,1,1,1,1
5055,2,0,1,1,1,0,1,1,1,1
5056,2,0,1,1,1,0,1,1,0,0
5058,3,0,0,1,1,0,1,1,1,1
5059,3,0,2,1,1,0,1,0,0,0
5061,1,1,2,1,0,0,0,1,1,1
5067,3,1,1,1,1,0,1,1,1,0
5080,1,0,2,1,1,0,1,1,1,0
5081,2,1,3,1,1,0,1,0,0,0
5084,1,1,2,1,1,0,1,1,1,0
5085,2,0,1,1,1,0,1,1,1,1
5086,2,1,2,1,1,0,1,1,0,0
5092,3,0,1,1,1,0,1,1,1,1
5099,2,1,2,0,1,0,1,1,1,0
5107,3,1,2,1,1,0,1,1,1,0
5113,3,1,1,1,1,0,1,1,1,1
5120,3,0,1,1,1,0,1,1,1,0
5121,2,1,0,1,0,0,1,0,1,0
5122,2,0,1,1,1,0,1,1,1,0
5128,2,1,0,1,0,0,1,1,1,1
5130,3,1,2,1,1,0,1,1,1,0
5131,3,1,0,1,0,0,0,1,1,0
5134,1,0,2,1,0,0,0,1,1,0
5142,1,0,1,1,1,0,0,1,1,1
5146,2,0,1,1,1,0,1,1,1,1
5149,1,0,0,1,1,0,1,1,1,1
5150,1,1,1,1,1,1,1,0,1,0
5165,1,0,2,1,1,0,1,1,1,0
5177,1,0,1,1,1,0,1,1,1,0
5187,1,1,2,1,1,0,0,1,1,1
5190,1,0,0,1,1,0,1,1,1,0
5191,1,0,0,1,1,0,1,1,1,0
5200,2,1,0,1,0,0,0,1,1,1
5202,2,1,0,1,1,0,1,1,1,1
5203,2,1,2,1,1,0,1,1,1,0
5204,1,1,0,1,1,0,1,0,1,1
5207,2,1,2,1,1,0,1,0,0,0
5209,2,1,2,1,0,0,1,1,0,0
5210,2,1,2,1,0,0,1,1,1,0
5211,2,0,2,1,1,0,1,1,1,0
5216,2,0,2,1,0,0,1,1,1,0
5221,1,1,3,0,1,0,0,0,0,0
5230,2,1,2,1,1,0,1,1,1,0
5242,1,1,1,1,1,0,1,1,1,0
5250,1,0,1,1,1,0,1,1,0,0
5258,1,1,1,1,0,0,1,0,0,0
5265,2,0,1,1,1,0,1,1,0,0
5270,3,0,1,1,0,0,1,1,1,1
5271,2,0,2,1,1,0,1,0,0,0
5277,0,0,1,1,0,0,1,1,1,1
5278,2,1,0,1,1,0,1,1,1,1
5279,2,1,2,1,1,0,1,1,1,0
5289,3,0,2,1,1,0,1,1,0,0
5298,2,0,1,0,0,0,1,0,1,0
5299,0,0,1,1,0,0,1,1,1,1
5300,2,0,3,1,1,0,1,1,0,0
5301,2,0,2,1,1,0,1,1,0,0
5304,1,1,3,0,1,0,0,0,0,0
5306,2,0,2,1,1,1,1,1,1,1
5307,1,0,1,1,0,0,1,1,1,0
5309,3,0,2,1,0,0,0,1,1,0
5316,2,0,0,1,1,0,1,1,1,1
5317,2,0,0,1,1,0,1,1,1,1
5327,1,1,1,1,1,0,1,0,1,0
5331,2,0,2,1,0,1,1,1,0,0
5336,2,0,1,1,0,0,1,1,1,1
5341,1,1,2,1,1,0,0,1,1,0
5345,2,0,1,1,1,1,1,0,0,0
5347,3,1,0,1,1,0,1,0,1,0
5349,2,0,2,1,1,0,1,1,0,0
5353,1,1,1,1,1,0,0,1,1,0
5357,1,0,2,1,1,0,1,0,0,0
5359,2,0,1,1,0,0,1,1,1,1
5361,1,0,2,1,1,0,1,0,1,0
5371,2,1,2,1,1,0,1,0,1,0
5375,2,0,2,1,1,0,1,1,0,1
5381,1,0,0,1,1,0,1,1,1,1
5383,2,0,2,1,0,0,1,0,0,0
5385,1,0,1,1,1,0,1,1,1,0
5392,2,1,2,1,1,0,1,1,1,0
5393,2,0,2,1,1,0,1,1,1,0
5395,2,0,1,1,1,0,1,1,1,0
5403,2,0,2,1,1,0,1,1,0,0
5405,2,0,1,1,1,0,1,1,1,0
5410,1,1,0,1,0,0,0,1,1,1
5412,1,0,1,1,1,1,1,1,1,0
5416,1,0,1,1,1,0,1,1,0,0
5417,1,0,1,1,1,0,1,1,0,0
5418,0,1,1,1,1,0,1,1,1,0
5419,1,1,1,1,1,0,1,1,0,0
5422,1,1,0,1,1,0,1,1,1,1
5424,2,0,2,1,1,0,1,1,1,0
5425,2,0,1,1,1,0,1,1,0,0
5430,2,0,2,1,1,0,1,0,0,0
5437,2,0,0,1,1,0,1,0,1,1
5439,3,1,0,1,1,0,1,1,1,1
5444,2,0,1,1,1,0,1,0,0,0
5448,2,1,2,1,1,0,1,0,0,0
5450,2,0,0,1,1,0,1,1,1,1
5454,2,1,3,1,1,0,1,1,0,0
5462,1,1,1,1,1,0,1,1,1,0
5465,1,1,1,1,1,0,1,1,0,0
5470,1,1,2,1,0,0,1,0,0,0
5473,2,1,1,1,1,1,1,1,1,1
5474,2,1,2,1,1,0,1,1,1,0
5475,2,0,1,1,1,1,1,1,0,0
5481,2,0,2,1,1,0,1,0,0,0
5482,2,1,1,1,1,0,1,0,0,0
5484,2,1,1,1,1,0,1,1,0,0
5488,2,0,1,1,1,0,1,1,1,1
5491,2,1,2,1,1,0,1,1,1,0
5492,2,0,2,1,1,0,1,1,0,0
5496,3,1,2,1,1,0,1,0,1,1
5504,3,0,2,1,1,0,1,1,1,0
5509,3,1,0,1,0,0,0,0,1,1
5510,1,0,1,1,1,0,1,1,0,0
5513,2,0,2,1,1,0,1,1,0,0
5515,3,0,1,1,1,0,1,1,0,0
5516,1,0,2,1,1,0,1,1,0,0
5518,2,0,1,1,0,0,1,1,1,0
5519,2,1,1,1,1,0,1,1,0,0
5520,2,1,2,1,1,0,1,0,1,1
5521,2,0,1,1,1,0,1,1,1,0
5523,2,1,2,1,1,0,1,1,0,0
5524,1,1,1,1,1,0,1,1,1,0
5527,1,0,1,1,1,0,1,1,1,0
5531,1,1,1,1,1,0,1,1,1,0
5533,2,1,2,1,1,0,1,1,1,0
5535,2,1,1,1,1,0,0,1,0,1
5536,1,1,1,1,1,0,1,0,0,0
5540,1,1,1,1,1,0,1,1,0,0
5543,1,1,1,1,1,0,1,1,1,0
5544,0,0,1,1,1,0,1,1,1,1
5579,2,1,2,1,1,1,1,0,1,0
5599,1,1,2,1,0,0,0,1,1,0
5604,2,0,2,1,1,0,1,1,0,0
5610,2,1,1,1,1,0,1,1,0,0
5623,2,1,0,1,1,0,1,0,1,1
5626,1,1,1,1,1,0,1,1,0,0
5627,2,0,1,1,1,0,1,1,0,0
5636,2,0,2,1,1,1,1,0,0,0
5657,3,1,1,1,1,0,1,0,0,0
5666,1,0,0,1,1,0,1,0,0,0
5675,2,1,1,1,1,0,1,0,1,0
5684,2,1,0,1,0,0,1,1,1,1
5686,1,0,0,1,1,0,1,1,1,0
5705,1,0,1,1,1,0,1,1,1,0
5710,2,0,2,1,1,0,1,0,0,0
5711,3,0,1,1,1,1,1,0,0,0
5713,2,0,1,1,1,0,1,0,1,1
5716,2,1,1,1,1,0,1,0,0,0
5717,2,0,0,1,1,0,1,0,0,1
5718,3,1,2,1,1,1,1,0,0,0
5719,2,0,2,1,1,0,1,1,0,0
5720,2,0,1,1,1,1,1,0,0,0
5722,2,1,1,1,1,0,1,0,0,0
5726,2,0,1,1,1,0,1,0,0,0
5729,2,0,1,1,1,0,1,1,1,0
5737,2,0,1,1,1,0,1,1,1,0
5738,3,1,0,1,1,1,1,0,0,0
5742,2,0,1,1,1,0,1,1,1,0
5749,2,1,2,1,1,0,1,1,0,0
5750,1,0,1,1,1,0,1,1,1,0
5752,2,0,1,1,1,0,1,1,0,0
5753,2,0,2,1,1,0,1,1,1,1
5767,3,0,2,1,1,0,1,1,1,0
5794,1,1,1,0,0,0,0,1,1,1
5795,1,0,2,1,0,0,0,1,1,1
5796,2,0,0,0,0,0,0,1,1,1
5798,1,1,2,0,0,0,0,1,1,1
5799,2,0,1,0,0,0,0,1,1,1
5800,2,1,2,0,0,0,0,1,1,1
5807,2,1,0,0,0,0,0,1,1,1
5842,2,0,2,0,0,0,0,1,1,1
5845,1,0,2,0,0,0,0,1,1,1
5846,3,1,0,0,0,0,0,1,1,1
5849,0,0,0,0,1,0,0,1,1,1
5850,0,0,0,0,1,0,0,1,1,1
5851,2,0,0,1,0,0,1,1,1,1
5853,2,0,0,1,0,0,1,1,1,1
