,breed_primary,breed_mixed,breed_unknown,color_primary,age,sex,size,coat,fixed,house_trained,special_needs,shots_current,env_children,env_dogs
34291,138,1,0,2,1,1,3,4,1,0,0,1,1,1
34292,138,1,0,12,1,1,3,4,1,0,0,1,1,1
34293,138,1,0,12,1,1,3,4,1,0,0,1,1,1
34294,148,0,0,11,1,1,3,4,1,0,0,1,1,1
34295,148,0,0,11,1,0,3,4,1,0,0,1,1,1
34296,148,0,0,11,1,0,3,4,1,0,0,1,1,1
34297,148,1,0,11,1,0,3,4,1,0,0,1,1,1
34298,106,1,0,2,3,0,1,4,1,0,0,1,1,1
34299,165,1,0,12,1,0,3,4,1,0,0,1,1,1
34302,155,1,0,2,0,1,3,3,1,1,0,1,0,1
34311,101,1,0,1,0,1,2,4,1,1,0,1,1,1
34312,140,1,0,14,3,0,2,4,1,0,0,1,1,1
34320,27,0,0,2,0,0,1,4,1,0,0,1,1,1
34321,116,1,0,5,3,0,2,3,1,0,0,0,1,1
34337,49,0,0,4,0,0,3,4,1,0,0,0,0,1
34338,165,1,0,2,1,1,2,4,1,0,0,1,1,1
34339,49,0,0,0,3,1,3,2,1,1,0,1,1,1
34340,57,1,0,12,3,1,3,3,1,1,0,1,1,1
34341,182,1,0,0,3,1,3,5,1,1,0,1,1,1
34342,33,1,0,2,1,1,3,4,1,0,0,1,1,1
34346,33,1,0,2,1,0,3,4,1,0,0,1,1,1
34347,33,1,0,2,1,0,3,4,1,0,0,1,1,1
34348,16,1,0,2,0,0,2,4,1,1,0,1,1,1
34349,57,1,0,5,1,1,2,4,1,0,0,1,1,1
34350,62,1,0,1,1,1,3,4,1,0,0,1,1,1
34360,182,1,0,6,0,0,3,4,1,1,0,1,0,0
34361,106,1,0,10,1,0,2,4,0,0,0,1,1,1
34362,106,1,0,2,1,0,2,4,0,0,0,1,1,1
34363,101,1,0,13,1,0,3,4,0,0,0,1,1,1
34364,165,1,0,12,1,0,2,4,0,0,0,1,1,1
34365,62,1,0,2,0,1,3,4,1,1,0,1,1,1
34366,34,1,0,0,1,0,2,4,1,0,0,1,1,1
34367,181,1,0,0,1,1,2,4,1,0,0,1,1,1
34368,94,1,0,4,0,0,2,4,1,1,0,1,1,1
34369,182,0,0,6,0,1,3,2,1,0,0,0,0,1
34370,155,0,0,2,0,0,3,2,1,0,0,1,1,1
34376,116,1,0,5,3,1,2,4,1,0,0,1,1,1
34380,141,1,0,2,1,0,1,4,1,0,0,1,1,1
34385,94,1,0,5,1,0,2,4,1,0,0,1,1,1
34397,106,1,0,4,3,0,2,4,1,1,0,1,1,1
34398,34,0,0,4,3,1,1,4,1,0,0,1,1,1
34399,88,1,0,6,3,1,0,4,1,0,0,1,1,1
34400,165,0,0,1,3,0,2,4,1,0,0,1,1,1
34401,165,1,0,13,0,0,2,4,1,0,0,1,1,1
34402,25,1,0,4,0,0,1,4,1,1,0,1,1,1
34403,16,1,0,1,0,1,2,4,1,1,0,1,1,1
34404,89,0,0,6,3,1,1,2,1,1,0,1,1,1
34405,94,1,0,1,1,1,2,4,1,0,0,1,1,1
34406,106,0,0,2,1,0,2,4,1,0,0,1,1,1
34407,45,1,0,1,1,0,2,4,1,0,0,1,1,1
34434,134,0,0,4,0,1,3,0,1,0,0,1,0,1
34437,89,0,0,13,0,1,1,2,1,1,0,1,1,1
34448,15,1,0,14,1,1,2,4,1,0,0,1,1,1
34449,101,1,0,2,1,1,2,4,1,0,0,1,1,1
34450,165,1,0,4,0,1,2,4,1,0,0,1,1,1
34451,106,1,0,2,1,0,2,4,1,0,0,1,1,1
34452,16,0,0,12,0,0,3,4,1,0,0,1,1,1
34453,165,1,0,14,3,0,3,4,1,1,0,1,1,1
34454,106,1,0,2,1,0,2,4,1,0,0,1,1,1
34455,106,1,0,13,0,0,2,4,1,1,0,1,1,1
34456,106,1,0,2,1,0,2,4,1,0,0,1,1,1
34464,76,0,0,14,1,0,3,4,0,0,0,1,1,1
34526,130,0,0,5,3,1,3,4,0,1,0,1,1,1
34527,160,1,0,2,1,1,1,3,1,0,0,1,1,1
34528,106,1,0,0,1,1,1,4,1,0,0,1,1,1
34529,84,1,0,5,0,0,2,4,1,1,0,1,1,1
34530,152,1,0,4,1,0,2,4,1,1,0,1,1,1
34533,165,1,0,2,1,0,2,4,1,0,0,1,1,1
34534,165,1,0,0,0,0,3,4,1,1,0,1,1,1
34535,130,0,0,1,1,1,1,4,1,0,0,1,1,1
34539,152,1,0,2,0,1,2,4,1,0,0,1,1,1
34540,130,1,0,3,1,1,1,4,0,0,0,1,1,1
34541,130,1,0,3,1,0,1,4,0,0,0,1,1,1
34542,130,1,0,4,1,1,1,4,0,0,0,1,1,1
34543,130,1,0,2,1,0,1,4,0,0,0,1,1,1
34545,165,1,0,10,1,1,2,4,1,0,0,1,1,1
34550,94,0,0,12,3,1,2,4,1,0,0,1,1,1
34551,52,0,0,4,3,1,1,4,1,0,0,1,1,1
34552,131,1,0,2,3,1,2,4,1,1,0,1,1,1
34577,142,1,0,12,0,0,2,4,0,0,0,1,1,1
34578,34,1,0,12,0,0,2,4,0,0,0,1,1,1
34589,62,0,0,10,2,1,3,3,1,0,0,1,1,1
34591,165,1,0,2,3,0,2,4,1,1,0,1,1,1
34601,133,1,0,4,0,1,3,3,1,1,0,1,1,1
34602,152,1,0,0,3,0,2,3,1,1,0,1,1,1
34604,132,1,0,4,0,1,1,4,1,0,0,1,1,1
34606,165,1,0,14,1,0,3,4,1,0,0,1,1,1
34607,9,1,0,4,3,0,2,4,1,1,0,1,1,0
34608,33,0,0,4,2,0,3,4,1,1,0,1,0,0
34609,152,1,0,1,1,1,1,4,1,1,1,1,1,1
34610,123,0,0,2,0,1,3,2,1,1,0,1,0,1
34612,171,1,0,2,3,1,2,4,1,1,0,1,1,1
34613,44,1,0,7,1,1,2,3,0,0,0,1,1,1
34615,152,1,0,4,0,0,1,4,1,1,0,1,1,1
34617,130,1,0,2,1,1,2,4,1,0,0,1,1,1
34624,34,1,0,3,0,0,2,4,1,1,0,1,1,1
34626,49,0,0,2,0,1,3,4,1,0,0,1,1,1
34627,94,0,0,10,0,0,2,4,1,0,0,1,1,1
34629,133,1,0,5,3,1,3,3,1,1,0,1,0,1
34630,106,1,0,4,2,1,2,4,0,0,0,0,1,1
34633,94,1,0,0,0,0,2,4,1,1,0,1,1,1
34634,165,0,0,12,0,0,2,4,1,0,0,1,1,1
34635,49,0,0,0,0,0,3,4,1,1,0,1,0,1
34647,148,1,0,2,1,1,2,3,0,0,0,1,1,1
34648,130,0,0,14,3,1,1,4,1,1,0,1,1,1
34649,148,1,0,1,1,1,2,3,0,0,0,1,1,1
34651,106,1,0,13,1,1,2,4,1,0,0,1,1,1
34652,106,1,0,13,1,0,2,4,1,0,0,1,1,1
34655,106,1,0,2,3,0,2,4,0,1,0,1,1,1
34656,89,1,0,13,0,1,1,4,1,1,0,1,1,1
34657,106,1,0,2,0,0,2,4,1,1,0,1,1,1
34660,133,1,0,8,0,0,3,2,1,0,0,1,1,1
34661,101,1,0,12,0,1,2,4,1,0,0,1,1,1
34663,15,1,0,5,3,1,2,4,1,0,0,1,1,1
34664,165,1,0,2,3,1,2,4,1,0,0,1,1,1
34669,57,1,0,2,0,1,2,3,1,1,0,1,1,1
34676,94,1,0,12,3,0,2,4,1,1,0,1,1,1
34677,152,1,0,2,1,0,2,4,1,0,0,1,1,1
34678,152,1,0,2,1,0,2,2,1,1,0,1,1,1
34679,130,1,0,2,1,0,2,4,1,0,0,1,1,1
34680,130,1,0,2,1,0,2,4,1,0,0,1,1,1
34683,62,0,0,10,0,1,3,4,1,0,0,1,1,1
34684,182,1,0,12,0,1,3,3,1,0,0,0,0,1
34689,101,1,0,1,0,1,3,3,1,1,0,1,1,1
34691,62,1,0,4,3,0,3,4,1,1,0,1,1,1
34695,6,1,0,13,3,0,2,4,1,1,0,1,1,1
34696,152,1,0,1,0,0,2,4,1,1,0,1,1,1
34697,140,1,0,13,1,1,2,4,1,1,0,1,1,1
34702,44,1,0,2,0,0,2,4,1,1,0,1,1,1
34705,116,1,0,4,3,1,2,4,1,1,0,1,1,1
34713,44,1,0,8,1,0,2,4,1,0,0,1,1,1
34717,94,1,0,9,1,1,2,4,1,1,0,1,1,1
34718,49,1,0,2,3,1,3,4,1,0,0,1,1,1
34720,84,1,0,2,0,0,1,3,1,0,0,1,1,1
34722,44,0,0,6,0,0,2,3,0,0,0,0,1,1
34727,35,1,0,12,0,1,1,3,1,1,0,1,1,1
34729,94,1,0,3,3,1,1,4,1,1,0,1,1,1
34730,106,1,0,4,3,1,2,3,1,0,0,1,1,1
34734,16,1,0,4,0,0,2,4,1,1,0,1,1,1
34739,6,1,0,2,0,1,1,4,1,0,0,1,1,1
34741,106,1,0,4,2,1,1,4,1,0,0,1,0,0
34754,16,1,0,12,3,0,2,4,1,0,0,1,1,1
34755,16,0,0,12,0,0,2,4,1,0,0,1,1,1
34756,16,0,0,12,0,0,2,4,1,0,0,1,1,1
34760,106,1,0,5,0,1,2,4,0,0,0,1,1,1
34762,165,1,0,1,3,1,2,4,0,0,0,1,1,1
34763,106,1,0,2,3,1,2,3,0,0,0,1,1,1
34767,165,1,0,1,3,0,2,4,1,0,0,0,1,1
34772,116,1,0,6,1,0,2,4,1,1,0,1,1,1
34776,30,1,0,13,3,0,2,4,1,0,1,1,1,1
34779,106,1,0,2,0,0,2,3,1,1,0,1,1,1
34781,89,1,0,13,3,1,1,4,1,0,0,1,1,1
34782,106,1,0,5,3,1,2,3,1,1,0,1,1,1
34783,106,1,0,1,3,1,2,3,1,1,0,1,1,1
34784,16,1,0,12,3,0,2,3,0,1,0,0,1,1
34787,106,1,0,1,1,1,2,4,1,0,0,1,1,1
34789,106,1,0,2,3,0,2,4,1,0,0,1,1,1
34790,6,1,0,13,0,0,1,4,1,1,0,1,1,1
34791,130,1,0,9,1,1,1,4,1,1,0,1,1,1
34792,130,1,0,9,1,0,2,4,1,1,0,1,1,1
34793,130,1,0,9,0,0,1,4,1,1,0,1,1,1
34794,85,1,0,2,3,1,2,4,1,1,0,1,1,1
34795,165,1,0,2,1,0,2,4,1,0,0,1,1,1
34796,106,1,0,14,0,0,2,4,1,1,0,1,1,1
34817,134,0,0,6,2,1,3,0,1,0,1,1,0,0
34818,101,1,0,12,3,1,2,4,1,1,0,1,1,1
34819,152,1,0,1,1,1,2,4,1,1,0,1,1,1
34820,49,0,0,4,0,0,3,4,1,0,0,1,1,1
34823,94,1,0,1,0,0,2,4,1,1,0,1,1,1
34832,116,1,0,2,2,0,2,4,1,1,0,1,1,1
34833,116,0,0,2,2,0,2,4,1,1,0,1,1,0
34836,155,0,0,13,0,0,3,2,1,0,0,1,0,1
34838,49,0,0,13,2,0,3,4,1,0,0,1,0,1
34843,106,1,0,13,3,1,2,4,0,0,0,1,1,1
34844,116,1,0,12,1,1,1,4,1,1,0,1,1,1
34845,165,1,0,12,3,1,3,4,1,1,0,1,1,1
34846,62,1,0,12,0,0,3,4,0,1,0,0,1,1
34847,44,1,0,6,3,1,1,4,1,1,0,1,1,1
34851,132,1,0,2,3,0,2,4,1,1,0,1,1,1
34854,101,1,0,13,3,1,2,4,1,1,0,1,1,1
34857,138,1,0,2,0,1,3,4,1,0,0,1,1,1
34862,108,0,0,13,0,0,3,2,1,0,0,1,0,1
34864,34,1,0,2,0,0,1,4,1,1,0,1,0,0
34865,34,1,0,13,0,1,2,4,1,0,0,1,1,1
34866,16,1,0,1,3,1,2,3,0,0,0,1,1,1
34867,106,1,0,2,3,1,2,3,1,0,0,1,1,1
34869,44,1,0,0,0,0,2,4,0,0,0,0,1,1
34870,165,0,0,2,3,0,2,4,0,0,0,1,1,1
34872,9,1,0,2,0,0,2,4,1,0,0,1,1,1
34875,33,1,0,0,0,0,2,4,1,1,0,1,1,1
34877,16,0,0,12,0,0,3,4,1,0,0,1,1,1
34879,116,1,0,14,1,1,2,4,0,0,0,0,1,1
34880,89,0,0,13,3,1,0,3,0,1,0,1,1,1
34881,130,1,0,1,3,1,2,4,1,1,1,1,1,1
34883,130,0,0,2,0,0,2,4,1,1,0,1,1,1
34884,130,0,0,2,3,1,1,4,1,1,0,1,1,1
34886,116,1,0,1,0,0,2,3,0,0,0,1,1,1
34900,130,1,0,6,0,0,2,4,1,0,0,1,1,1
34901,84,1,0,5,0,1,2,2,0,1,0,0,1,1
34907,49,0,0,14,0,0,3,4,1,0,0,1,1,1
34908,140,1,0,13,0,0,2,3,1,1,0,1,1,1
34919,84,0,0,2,0,0,1,3,1,1,0,1,1,1
34921,34,1,0,13,0,0,1,4,1,1,1,1,1,1
34922,130,0,0,4,3,0,2,4,1,0,0,1,1,0
34927,116,1,0,2,2,1,2,4,0,0,0,1,1,1
34929,116,1,0,14,0,0,2,4,0,0,0,1,1,1
34958,101,1,0,13,0,0,2,4,1,0,0,1,1,1
34961,49,1,0,10,2,0,3,4,1,0,0,0,1,1
34962,49,0,0,8,0,1,3,4,1,0,0,1,1,1
34964,130,1,0,10,3,1,2,4,1,1,0,1,1,1
34967,86,1,0,4,0,1,2,2,1,1,0,1,1,1
34983,130,1,0,10,0,1,1,4,1,1,1,1,0,1
34996,152,1,0,2,0,1,1,3,1,1,0,1,1,1
34997,106,1,0,2,3,1,2,3,0,0,0,1,1,1
35010,116,1,0,1,0,0,2,4,1,0,0,1,1,1
35011,116,1,0,2,3,0,2,4,1,0,0,1,1,1
35013,49,0,0,2,0,1,3,4,1,1,0,1,0,1
35018,106,1,0,2,0,1,2,4,1,1,0,1,1,1
35020,116,1,0,14,0,0,2,4,1,0,0,1,1,1
35028,34,1,0,3,0,0,2,4,1,1,0,1,0,0
35029,130,1,0,6,0,0,2,4,1,1,0,1,1,1
35054,34,1,0,3,0,1,2,4,1,0,0,1,1,1
35078,113,1,0,12,0,1,3,4,1,1,1,1,0,1
35084,106,1,0,10,0,0,2,4,1,0,0,1,0,1
35109,130,0,0,13,0,1,1,4,0,0,0,1,0,0
35113,106,1,0,4,0,0,2,4,1,1,0,1,1,1
35165,11,1,0,13,1,1,2,4,1,0,0,1,1,1
35174,126,1,0,0,1,1,3,4,1,1,0,1,1,1
35182,13,1,0,1,1,1,2,4,0,0,0,1,1,1
35183,13,1,0,13,1,1,2,4,0,0,0,1,1,1
35184,13,1,0,2,1,1,2,4,0,0,0,1,1,1
35185,105,1,0,2,1,0,2,4,0,0,0,1,1,1
35186,106,1,0,2,1,1,3,4,0,0,0,1,1,1
35187,106,1,0,2,1,1,2,4,0,0,0,1,1,1
35191,45,1,0,0,0,0,2,4,1,1,0,1,1,1
35192,165,1,0,0,3,0,3,4,1,1,0,1,1,1
35198,34,1,0,3,3,0,2,4,1,1,0,1,1,1
35199,34,1,0,4,0,0,1,4,1,1,0,1,1,1
35200,106,1,0,2,0,0,1,3,1,1,0,1,1,1
35201,106,1,0,4,0,1,2,4,1,1,0,1,1,1
35202,106,1,0,2,3,0,2,4,1,1,0,1,1,1
35213,11,0,0,3,1,1,2,3,1,0,0,1,1,1
35215,81,1,0,4,0,0,2,4,1,1,0,1,1,1
35224,171,0,0,12,0,1,1,4,1,1,0,1,0,1
35228,116,1,0,4,0,1,2,4,1,1,0,1,0,0
35256,116,1,0,13,1,1,3,4,1,0,0,1,1,1
35257,116,1,0,13,1,0,3,4,1,0,0,1,1,1
35259,106,1,0,2,3,0,2,4,1,0,0,1,1,1
35285,106,0,0,2,3,1,1,4,1,1,0,1,1,1
35288,106,1,0,0,1,1,2,4,1,1,0,1,1,1
35290,76,1,0,1,1,1,2,4,1,0,0,1,1,1
35291,76,1,0,1,3,0,3,4,1,0,0,1,1,1
35293,44,1,0,3,1,0,1,4,1,0,0,1,1,1
35294,44,1,0,2,1,0,1,4,1,0,0,1,1,1
35295,44,1,0,9,1,0,1,5,1,0,0,1,1,1
35296,44,1,0,2,1,1,1,4,1,0,0,1,1,1
35297,11,1,0,0,0,0,2,4,1,1,1,1,1,1
35309,106,1,0,12,1,1,2,4,1,0,0,1,1,1
35311,14,1,0,3,3,1,3,4,1,1,0,1,1,1
35316,106,1,0,5,1,0,2,3,1,0,0,1,1,1
35328,130,0,0,0,3,0,2,4,1,1,0,1,1,1
35329,59,1,0,1,3,1,3,3,1,0,0,1,1,1
35331,11,1,0,2,1,0,2,4,0,0,0,1,1,1
35332,11,1,0,12,1,1,2,4,0,0,0,1,1,1
35333,11,1,0,2,1,1,2,4,0,0,0,1,1,1
35334,11,1,0,2,1,1,2,4,0,0,0,1,1,1
35335,11,1,0,12,1,0,2,4,0,0,0,1,1,1
35336,11,1,0,12,1,0,2,4,0,0,0,1,1,1
35337,11,1,0,2,1,1,2,4,0,0,0,1,1,1
35338,106,1,0,6,0,1,2,4,1,1,0,1,1,1
35339,106,1,0,2,3,1,2,3,1,0,0,1,1,1
35344,116,0,0,3,1,1,2,4,1,1,0,1,1,1
35345,130,1,0,5,1,0,2,4,1,1,0,1,1,1
35346,130,1,0,13,0,1,1,4,1,1,0,1,1,1
35348,34,1,0,2,1,0,2,4,1,0,0,1,1,1
35356,165,1,0,5,3,0,2,4,1,1,0,1,1,1
35359,181,1,0,0,1,0,2,4,1,0,0,1,1,0
35360,84,1,0,12,2,0,1,4,1,1,0,1,1,0
35361,11,1,0,12,1,0,1,4,1,1,0,1,1,1
35362,106,1,0,14,1,1,2,4,1,0,0,1,1,1
35363,94,0,0,13,1,1,2,4,1,0,0,1,1,1
35364,24,1,0,2,3,0,2,4,1,1,0,1,1,1
35365,94,1,0,14,1,1,2,4,1,0,0,1,1,1
35366,95,1,0,14,3,0,2,4,1,1,0,1,1,1
35367,16,1,0,2,1,1,2,4,1,0,0,1,1,1
35369,16,1,0,0,1,1,2,4,1,0,0,1,1,1
35370,16,1,0,0,1,1,2,4,1,0,0,1,1,1
35371,16,1,0,0,1,1,2,4,1,0,0,1,1,1
35372,16,1,0,0,1,0,2,4,1,0,0,1,1,1
35373,16,1,0,2,1,1,2,4,1,0,0,1,1,1
35374,16,1,0,2,1,1,2,4,1,0,0,1,1,1
35375,16,1,0,12,1,1,2,4,1,0,0,1,1,1
35376,148,1,0,2,3,0,2,5,1,0,0,1,1,1
35377,114,1,0,0,2,0,3,2,1,0,0,1,0,1
35378,24,1,0,2,1,1,2,4,1,0,0,1,1,1
35379,34,1,0,2,0,1,1,4,1,0,0,1,1,1
35380,140,1,0,2,3,0,2,2,1,0,0,1,1,1
35381,34,1,0,13,0,1,1,3,1,0,0,1,1,1
35382,30,1,0,2,3,1,2,3,1,0,0,1,1,1
35395,84,1,0,1,3,0,1,4,1,1,0,1,1,1
35398,106,0,0,2,1,1,2,4,1,1,0,1,1,1
35400,130,0,0,2,0,0,2,4,1,1,0,1,1,1
35401,9,0,0,10,0,1,1,4,1,1,0,1,1,0
35402,130,1,0,3,0,0,2,4,1,1,0,1,0,1
35403,130,0,0,10,0,0,2,4,1,1,0,1,0,1
35404,9,0,0,0,0,1,1,4,1,1,0,1,1,0
35405,49,1,0,12,3,1,3,4,1,1,0,1,0,1
35406,130,1,0,3,0,1,1,4,1,1,0,1,1,1
35407,13,1,0,12,0,0,2,3,1,1,0,1,1,1
35408,15,1,0,3,0,1,1,4,1,1,0,1,1,1
35409,44,1,0,8,0,0,2,4,1,1,1,1,1,1
35410,130,0,0,3,0,0,2,4,1,1,0,1,0,1
35411,130,1,0,2,3,0,2,4,1,1,0,1,1,1
35412,152,1,0,2,1,1,1,4,1,1,0,1,1,1
35413,11,1,0,10,0,0,2,3,1,1,0,1,1,1
35415,130,0,0,0,0,1,2,4,1,1,0,1,1,1
35416,130,1,0,10,0,1,2,4,1,1,0,1,1,1
35417,11,1,0,2,0,0,1,3,1,1,0,1,1,0
35418,6,1,0,13,2,1,1,4,1,1,0,1,1,1
35419,106,1,0,0,0,0,2,4,1,1,0,1,0,1
35421,101,1,0,2,0,0,3,4,1,1,0,1,1,1
35425,49,1,0,13,0,0,3,2,1,1,0,1,1,1
35426,106,1,0,0,0,1,1,4,1,1,0,1,0,1
35427,106,1,0,4,3,1,2,4,1,1,0,1,1,1
35428,94,1,0,10,0,0,1,4,1,1,0,1,1,1
35429,106,0,0,2,0,1,1,4,1,1,0,1,1,1
35442,44,1,0,9,1,1,2,4,1,0,0,1,1,1
35443,44,1,0,9,1,1,2,4,1,0,0,1,1,1
35444,44,1,0,10,1,1,2,4,1,0,0,1,1,1
35445,44,1,0,9,1,0,2,4,1,0,0,1,1,1
35446,44,1,0,3,1,1,2,4,1,0,0,1,1,1
35447,44,1,0,13,1,0,2,4,1,0,0,1,1,1
35451,57,1,0,2,1,1,2,3,1,0,0,1,1,1
35452,152,1,0,2,1,1,2,3,1,0,0,1,1,1
35453,152,1,0,0,1,1,2,4,1,0,0,1,1,1
35454,152,1,0,0,1,1,2,3,1,0,0,1,1,1
35466,34,1,0,0,0,1,1,4,1,1,0,1,1,1
35470,130,0,0,13,0,0,2,4,1,1,0,1,1,1
35472,106,1,0,2,1,0,2,4,1,0,0,1,1,1
35481,11,1,0,10,1,0,2,4,1,0,0,1,1,1
35482,11,1,0,10,1,0,2,4,1,0,0,1,1,1
35487,24,1,0,2,3,1,1,4,1,1,0,1,1,1
35488,130,0,0,2,3,0,2,4,1,1,0,1,1,1
35494,117,1,0,13,0,1,2,4,1,1,0,1,1,1
35495,59,1,0,13,1,1,2,4,1,0,0,1,1,1
35499,34,1,0,13,0,1,1,4,1,0,0,1,1,1
35507,24,1,0,2,3,1,2,4,1,1,0,1,1,1
35508,130,0,0,13,1,0,2,4,0,0,0,1,1,1
35510,130,0,0,2,0,0,2,4,1,1,0,1,1,1
35511,9,1,0,6,0,1,1,4,1,1,0,1,1,1
35555,49,1,0,12,0,0,3,2,1,1,0,1,1,1
35576,152,1,0,11,3,0,2,4,1,0,0,1,1,1
35577,24,1,0,2,3,0,2,4,1,0,0,1,1,1
35583,78,0,0,2,2,1,1,3,1,1,0,1,0,0
35584,106,1,0,3,0,1,1,4,1,1,0,1,1,0
35592,94,1,0,0,1,0,2,4,1,0,0,1,1,0
35593,25,1,0,14,1,1,2,4,1,0,0,1,1,1
35594,58,1,0,10,3,1,2,4,1,0,0,1,1,0
35596,101,1,0,10,3,1,3,4,1,0,0,1,1,1
35597,138,1,0,2,0,0,3,4,1,0,0,1,1,1
35598,95,1,0,2,3,0,2,3,1,0,0,1,1,1
35601,94,0,0,12,0,1,1,4,1,1,0,1,0,1
35603,116,0,0,2,3,0,2,3,1,0,0,1,1,1
35604,130,1,0,10,3,1,1,4,1,1,0,1,1,1
35605,165,1,0,2,3,0,3,4,1,0,0,1,1,1
35606,152,1,0,2,1,0,1,3,1,0,0,1,1,1
35607,130,1,0,6,1,1,2,3,1,0,0,1,1,1
35608,165,1,0,2,0,0,2,3,1,1,0,1,1,1
35609,130,1,0,6,2,0,1,4,1,1,0,1,1,1
35610,134,1,0,2,3,1,3,0,1,0,0,1,1,1
35616,131,1,0,3,0,1,1,4,1,1,0,1,1,1
35617,130,1,0,0,2,0,1,4,1,1,0,1,1,0
35618,24,1,0,2,3,1,2,4,1,1,0,1,1,1
35625,106,1,0,2,0,0,1,4,1,1,0,1,1,1
35626,34,1,0,2,2,1,2,4,0,1,0,1,1,1
35630,5,0,0,11,3,1,1,2,1,1,0,1,0,0
35634,34,1,0,1,1,0,2,4,0,0,1,1,1,1
35640,152,1,0,5,3,0,2,3,1,1,0,0,0,1
35641,152,1,0,5,3,0,2,3,1,1,0,0,0,1
35642,9,0,0,13,3,1,1,4,1,1,0,1,1,1
35643,11,1,0,2,1,1,2,4,1,0,0,1,1,1
35657,9,0,0,2,0,0,2,4,1,1,0,1,0,0
35685,106,1,0,0,1,0,2,4,1,0,0,1,1,1
35686,152,1,0,2,1,0,2,4,1,0,0,1,1,1
35687,152,1,0,2,1,0,2,4,1,0,0,1,1,1
35688,139,1,0,4,3,1,1,4,1,1,0,1,1,1
35691,106,1,0,2,1,1,1,4,1,0,0,1,1,1
35699,11,1,0,3,3,0,2,4,1,1,0,1,1,1
35700,49,1,0,4,1,0,3,4,0,0,0,1,1,1
35710,94,1,0,1,1,0,2,4,1,1,0,1,1,1
35721,106,1,0,2,1,1,2,4,1,0,0,1,1,1
35728,131,1,0,3,1,1,2,4,1,0,0,1,1,1
35729,106,1,0,10,3,0,2,4,1,0,0,1,1,1
35730,34,1,0,0,3,1,2,4,1,1,0,1,1,1
35731,95,1,0,2,1,1,1,3,1,0,0,1,1,1
35739,117,1,0,2,3,0,2,4,1,1,0,1,1,1
35742,113,1,0,4,3,1,3,4,1,1,0,1,1,1
35743,49,1,0,14,3,0,3,4,1,1,0,1,1,1
35744,106,1,0,2,1,0,2,4,1,0,0,1,1,1
35745,64,1,0,10,3,0,2,4,1,1,0,1,1,1
35747,34,1,0,10,1,1,1,4,1,0,0,1,1,1
35748,30,1,0,2,1,0,2,4,1,0,0,1,1,1
35749,106,1,0,2,3,1,1,4,1,0,0,1,1,1
35750,89,0,0,13,0,0,1,2,1,1,0,1,0,0
35757,106,1,0,2,0,0,2,3,1,1,0,1,1,1
35759,24,1,0,2,0,0,2,4,1,0,0,1,1,1
35762,117,1,0,2,1,0,1,4,1,0,0,1,1,1
35763,117,1,0,2,1,0,2,4,1,0,0,1,1,1
35764,117,1,0,2,1,0,1,4,1,0,0,1,1,1
35765,117,1,0,2,1,1,1,4,1,0,0,1,1,1
35766,94,1,0,14,0,0,2,4,1,1,1,1,1,1
35767,16,0,0,12,2,0,2,4,1,1,1,1,0,1
35776,9,1,0,2,0,0,2,4,1,1,0,1,1,0
35779,130,1,0,1,0,1,2,4,1,1,0,1,0,0
35781,0,1,0,5,0,1,3,3,1,1,1,1,0,0
35786,116,1,0,10,2,0,1,4,1,1,0,1,1,0
35787,24,1,0,2,3,1,0,3,1,1,0,1,1,0
35790,130,1,0,14,0,1,1,4,1,1,1,1,0,0
35791,34,1,0,5,0,0,2,4,1,1,0,1,0,0
35793,43,1,0,4,2,1,1,4,1,1,0,1,1,1
35812,89,1,0,0,3,1,2,3,1,0,0,1,1,1
35816,106,1,0,4,0,1,1,4,1,1,0,1,1,1
35819,106,1,0,2,0,0,2,4,1,0,0,1,1,1
35820,106,1,0,2,0,0,2,4,1,0,0,1,1,1
35821,106,1,0,2,0,1,2,4,1,0,0,1,1,1
35822,34,1,0,10,3,0,2,4,1,0,0,1,1,1
35823,34,1,0,5,3,1,2,4,1,0,0,1,1,1
35825,165,1,0,2,3,0,3,4,1,1,0,1,1,1
35826,95,1,0,12,3,1,2,4,1,1,0,1,0,1
35829,16,1,0,2,1,1,2,4,1,0,0,1,1,1
35831,130,1,0,4,0,1,1,4,1,1,0,1,1,1
35837,57,1,0,14,3,0,2,4,1,0,0,1,1,1
35838,57,1,0,14,3,0,2,4,1,0,0,1,1,1
35839,106,1,0,5,0,0,2,4,1,1,1,1,1,1
35843,16,0,0,12,0,0,3,4,1,1,0,1,1,1
35847,101,1,0,13,0,0,3,4,1,0,0,1,1,1
35848,13,1,0,2,3,0,2,4,1,0,0,1,1,1
35849,131,1,0,2,3,1,2,4,1,0,0,1,1,1
35857,30,1,0,2,3,0,2,4,1,0,0,1,1,1
35861,173,1,0,2,0,0,1,4,1,0,0,1,1,1
35862,16,0,0,10,0,0,2,4,1,0,0,1,1,1
35864,16,1,0,2,3,1,2,4,1,0,0,1,1,1
35865,16,1,0,2,3,1,2,4,1,0,0,1,1,1
35870,130,1,0,6,3,0,1,4,1,1,0,1,1,1
35880,106,1,0,2,0,0,2,4,1,1,0,1,1,1
35881,106,1,0,2,1,0,2,4,1,0,0,1,1,1
35882,106,1,0,2,1,0,2,4,1,0,0,1,1,1
35883,9,0,0,2,3,0,2,4,1,0,0,1,1,1
35886,45,1,0,2,1,1,2,4,1,0,0,1,1,1
