,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,age,sex,size,coat,fixed,house_trained,special_needs,shots_current,env_children,env_dogs,env_cats
11314,Australian Cattle Dog / Blue Heeler,Cattle Dog,True,False,Merle (Blue),Merle (Red),Young,Male,Medium,Short,True,False,False,True,False,True,False
11355,Boxer,Labrador Retriever,True,False,Brown / Chocolate,"Tricolor (Brown, Black, & White)",Adult,Male,Medium,Short,True,True,False,True,True,True,True
11368,Pit Bull Terrier,Hound,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Female,Large,Short,True,False,False,True,True,True,True
11386,Cairn Terrier,Terrier,True,False,Black,White / Cream,Adult,Male,Small,Wire,True,True,False,True,False,True,True
11476,Pit Bull Terrier,Labrador Retriever,True,False,Black,White / Cream,Young,Male,Large,Short,True,True,False,False,True,True,True
11477,Labrador Retriever,Plott Hound,True,False,Bicolor,Black,Baby,Male,Medium,Short,True,True,False,True,True,True,True
11527,Shepherd,Hound,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Young,Female,Medium,Short,True,False,False,True,True,True,True
11562,Shih Tzu,Maltese,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Male,Small,Medium,True,True,False,True,True,True,True
11571,Miniature Pinscher,Chihuahua,True,False,Merle (Red),White / Cream,Adult,Male,Small,Short,True,True,False,True,True,True,True
11584,Black Labrador Retriever,Labrador Retriever,True,False,Black,White / Cream,Baby,Male,Medium,Short,True,True,False,True,True,True,True
11620,German Shepherd Dog,Labrador Retriever,True,False,Bicolor,Black,Young,Female,Medium,Short,True,True,False,True,True,True,True
11630,Jack Russell Terrier,Shih Tzu,True,False,Brown / Chocolate,White / Cream,Young,Male,Small,Wire,True,True,False,True,True,True,True
11633,Retriever,Hound,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Short,False,False,False,True,True,True,True
11638,Mixed Breed,Terrier,True,False,Brindle,White / Cream,Adult,Female,Medium,Medium,True,True,False,True,True,True,False
11693,Catahoula Leopard Dog,Shepherd,True,False,Brindle,White / Cream,Baby,Female,Medium,Short,False,False,False,True,True,True,True
11694,Dachshund,Chihuahua,True,False,Black,Brown / Chocolate,Young,Male,Small,Short,True,True,False,True,True,True,True
11717,Carolina Dog,Beagle,True,False,Black,White / Cream,Baby,Female,Medium,Short,True,True,False,True,True,True,True
11763,Feist,Dachshund,True,False,Red / Chestnut / Orange,White / Cream,Baby,Male,Small,Short,True,True,False,True,True,True,True
11781,Yorkshire Terrier,Shih Tzu,True,False,Apricot / Beige,Bicolor,Adult,Male,Small,Long,True,True,True,True,True,True,True
11802,Cattle Dog,Collie,True,False,Bicolor,White / Cream,Young,Female,Medium,Medium,True,False,False,True,True,True,True
11804,Beagle,Black Labrador Retriever,True,False,Bicolor,White / Cream,Young,Male,Medium,Medium,True,False,False,True,True,True,True
11805,Border Collie,Terrier,True,False,Black,White / Cream,Baby,Female,Medium,Medium,True,False,False,True,True,True,True
11883,Border Collie,Mixed Breed,True,False,Black,White / Cream,Baby,Female,Medium,Short,True,False,False,True,True,True,True
11884,Border Collie,Mixed Breed,True,False,Black,Brown / Chocolate,Baby,Female,Medium,Short,True,False,False,True,True,True,True
11888,Labrador Retriever,Mixed Breed,True,False,Black,White / Cream,Adult,Male,Large,Short,True,False,False,True,True,True,True
11937,Black Labrador Retriever,German Shepherd Dog,True,False,Black,White / Cream,Baby,Male,Large,Short,True,False,False,True,True,True,True
11942,Terrier,Feist,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Female,Small,Short,True,False,False,True,True,True,True
11943,Terrier,Feist,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Female,Small,Short,True,False,False,True,True,True,True
11946,Chihuahua,Jack Russell Terrier,True,False,Red / Chestnut / Orange,White / Cream,Baby,Female,Small,Short,True,True,False,True,True,True,True
11947,Jack Russell Terrier,Chihuahua,True,False,Black,White / Cream,Young,Female,Small,Short,True,False,False,True,True,True,True
11948,Chihuahua,Jack Russell Terrier,True,False,Black,White / Cream,Baby,Female,Small,Short,True,True,False,True,True,True,True
11981,Boston Terrier,Basenji,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Male,Medium,Short,True,True,False,True,True,True,True
12005,American Staffordshire Terrier,Mixed Breed,True,False,Brindle,White / Cream,Adult,Male,Large,Short,True,False,False,True,False,False,False
12031,Labrador Retriever,Pit Bull Terrier,True,False,Brown / Chocolate,White / Cream,Baby,Female,Medium,Short,True,True,False,True,True,True,True
12039,Pit Bull Terrier,Labrador Retriever,True,False,Red / Chestnut / Orange,White / Cream,Adult,Male,Medium,Short,True,True,False,True,True,True,False
12062,Australian Shepherd,Catahoula Leopard Dog,True,False,Black,White / Cream,Baby,Female,Medium,Short,True,False,False,True,True,True,True
12127,Beagle,Labrador Retriever,True,False,Black,Brindle,Young,Female,Medium,Short,True,True,False,True,True,True,True
12209,Pit Bull Terrier,Labrador Retriever,True,False,Brindle,Gray / Blue / Silver,Young,Female,Medium,Short,True,True,False,True,True,True,True
12224,Yorkshire Terrier,Wirehaired Terrier,True,False,Golden,Gray / Blue / Silver,Young,Male,Small,Wire,True,True,False,True,True,True,True
12225,Mixed Breed,Hound,True,False,Apricot / Beige,Black,Baby,Female,Medium,Short,True,True,False,True,True,True,True
12237,Basenji,Jack Russell Terrier,True,False,Red / Chestnut / Orange,White / Cream,Baby,Female,Small,Short,True,True,False,True,True,True,False
12266,Shepherd,Labrador Retriever,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Short,True,False,False,True,True,True,True
12319,Chihuahua,Terrier,True,False,Red / Chestnut / Orange,White / Cream,Young,Female,Small,Short,True,True,False,True,False,True,True
12321,Beagle,Hound,True,False,"Tricolor (Brown, Black, & White)",White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,True,True
12322,Great Pyrenees,Mastiff,True,False,Brindle,White / Cream,Baby,Female,Large,Short,True,False,False,True,True,True,True
12378,Labrador Retriever,American Staffordshire Terrier,True,False,Brindle,White / Cream,Adult,Male,Large,Short,True,True,False,True,True,False,False
12435,Hound,Mixed Breed,True,False,Black,White / Cream,Young,Female,Large,Short,True,False,False,True,True,True,True
12497,German Shepherd Dog,Labrador Retriever,True,False,Black,White / Cream,Baby,Female,Large,Short,True,True,False,True,True,True,True
12507,Labrador Retriever,Shepherd,True,False,Golden,Yellow / Tan / Blond / Fawn,Adult,Male,Medium,Medium,True,True,False,True,True,True,False
12630,Labrador Retriever,Pit Bull Terrier,True,False,Black,White / Cream,Young,Female,Medium,Short,True,True,False,True,True,True,True
12652,Chihuahua,Miniature Pinscher,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Male,Small,Short,True,False,False,True,True,True,True
12653,Hound,Whippet,True,False,Black,Brown / Chocolate,Adult,Female,Medium,Short,True,True,False,True,False,True,False
12679,Hound,Labrador Retriever,True,False,Red / Chestnut / Orange,White / Cream,Adult,Male,Medium,Short,True,False,False,True,True,True,True
12688,Pit Bull Terrier,Labrador Retriever,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Male,Large,Short,True,False,False,True,True,True,True
12816,Pit Bull Terrier,Mixed Breed,True,False,Brindle,White / Cream,Adult,Male,Large,Short,False,True,False,True,True,False,False
12845,Yorkshire Terrier,Shih Tzu,True,False,Apricot / Beige,Golden,Adult,Female,Small,Long,True,False,True,False,False,True,True
12847,Great Pyrenees,Terrier,True,False,Brown / Chocolate,White / Cream,Baby,Female,Large,Short,False,True,False,True,True,True,True
12871,American Staffordshire Terrier,Hound,True,False,Gray / Blue / Silver,White / Cream,Adult,Male,Medium,Short,True,True,False,True,True,True,True
12873,Shepherd,Black Mouth Cur,True,False,Bicolor,Black,Baby,Male,Large,Medium,False,False,False,True,True,True,True
12875,Labrador Retriever,Pit Bull Terrier,True,False,Black,White / Cream,Adult,Male,Medium,Short,True,True,False,True,False,False,True
12876,Coonhound,Australian Cattle Dog / Blue Heeler,True,False,Merle (Red),White / Cream,Baby,Male,Medium,Short,False,False,False,True,True,True,True
12900,Miniature Pinscher,Chihuahua,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Female,Small,Short,True,False,False,True,True,True,True
12935,Chihuahua,Terrier,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Baby,Female,Small,Short,True,True,False,True,True,True,True
12963,Chihuahua,Miniature Pinscher,True,False,"Tricolor (Brown, Black, & White)",White / Cream,Adult,Female,Small,Short,True,True,False,True,True,True,True
12964,Wirehaired Terrier,Jack Russell Terrier,True,False,Brown / Chocolate,White / Cream,Young,Male,Small,Wire,True,True,False,True,True,True,True
12985,American Staffordshire Terrier,American Bulldog,True,False,Red / Chestnut / Orange,White / Cream,Baby,Female,Medium,Short,True,True,False,True,True,True,False
13035,Labrador Retriever,Pit Bull Terrier,True,False,Black,White / Cream,Baby,Female,Medium,Short,True,False,False,True,True,True,True
13074,Australian Cattle Dog / Blue Heeler,Labrador Retriever,True,False,Red / Chestnut / Orange,White / Cream,Young,Female,Large,Short,True,False,False,True,True,True,True
13083,Terrier,Schnauzer,True,False,Black,White / Cream,Adult,Female,Medium,Medium,True,True,False,True,True,False,False
13103,Beagle,Hound,True,False,Bicolor,Black,Senior,Male,Medium,Short,True,True,False,True,False,True,True
13105,Great Pyrenees,Anatolian Shepherd,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Young,Female,Large,Medium,True,True,False,True,True,True,True
13107,Great Pyrenees,Anatolian Shepherd,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Young,Female,Large,Medium,True,True,False,True,True,True,True
13129,Pit Bull Terrier,Labrador Retriever,True,False,Apricot / Beige,White / Cream,Baby,Female,Medium,Short,True,True,True,True,False,True,False
13144,German Shepherd Dog,Labrador Retriever,True,False,Black,Brown / Chocolate,Baby,Male,Large,Medium,True,False,False,True,True,True,True
13184,Bichon Frise,Shih Tzu,True,False,Black,White / Cream,Senior,Female,Small,Curly,True,True,False,True,False,True,True
13200,American Bulldog,Shepherd,True,False,Black,White / Cream,Baby,Female,Large,Short,True,False,False,True,True,True,True
13210,Chocolate Labrador Retriever,Pit Bull Terrier,True,False,Bicolor,Brown / Chocolate,Young,Male,Medium,Short,True,True,False,True,True,True,True
13213,Beagle,Jack Russell Terrier,True,False,Golden,White / Cream,Adult,Male,Small,Short,True,False,False,False,True,True,True
13288,American Staffordshire Terrier,Hound,True,False,Brindle,White / Cream,Baby,Male,Medium,Short,True,True,True,True,True,True,True
13329,Mixed Breed,American Staffordshire Terrier,True,False,Black,White / Cream,Young,Male,Medium,Short,True,True,False,False,False,True,False
13386,English Bulldog,Pit Bull Terrier,True,False,Gray / Blue / Silver,"Tricolor (Brown, Black, & White)",Adult,Female,Large,Short,True,True,False,True,False,False,False
13431,American Staffordshire Terrier,Pointer,True,False,Brown / Chocolate,White / Cream,Adult,Male,Medium,Short,True,True,False,True,True,True,False
13447,Rough Collie,Shepherd,True,False,Sable,White / Cream,Baby,Male,Large,Long,True,True,False,True,False,True,False
13480,Carolina Dog,Terrier,True,False,Black,White / Cream,Young,Female,Medium,Medium,True,False,False,True,True,True,True
13536,Beagle,Hound,True,False,Bicolor,"Tricolor (Brown, Black, & White)",Young,Female,Medium,Short,True,True,False,True,True,True,False
13553,Pit Bull Terrier,Staffordshire Bull Terrier,True,False,Black,White / Cream,Baby,Female,Large,Short,True,False,False,True,True,True,True
13580,Australian Cattle Dog / Blue Heeler,Australian Shepherd,True,False,Black,Merle (Blue),Young,Female,Medium,Short,True,False,False,True,True,True,True
13633,Great Pyrenees,Anatolian Shepherd,True,False,Black,Yellow / Tan / Blond / Fawn,Adult,Male,Extra Large,Medium,True,True,False,True,True,True,True
13667,Pointer,Coonhound,True,False,Black,White / Cream,Adult,Male,Medium,Short,False,True,False,False,True,False,False
13682,Terrier,American Bulldog,True,False,Apricot / Beige,White / Cream,Young,Female,Large,Short,True,True,False,True,False,False,False
13685,Mixed Breed,Great Dane,True,False,Gray / Blue / Silver,White / Cream,Adult,Male,Large,Short,True,True,False,True,False,False,True
13710,Spaniel,Hound,True,False,Black,Brown / Chocolate,Adult,Female,Medium,Medium,False,True,False,False,True,True,True
13816,American Staffordshire Terrier,Pit Bull Terrier,True,False,Gray / Blue / Silver,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,False,False
13817,Chihuahua,Dachshund,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Young,Male,Small,Short,True,True,False,True,True,True,True
13824,Rat Terrier,Chinese Crested Dog,True,False,Black,White / Cream,Adult,Female,Small,Long,True,True,False,True,True,True,False
13832,Labrador Retriever,Pit Bull Terrier,True,False,Apricot / Beige,Bicolor,Young,Male,Medium,Short,True,True,False,True,False,False,False
13852,Boxer,American Bulldog,True,False,Brown / Chocolate,White / Cream,Young,Female,Medium,Short,True,True,True,True,True,True,False
13905,Labrador Retriever,Pit Bull Terrier,True,False,Black,White / Cream,Young,Male,Medium,Short,True,True,False,True,True,True,True
13907,Pug,Chihuahua,True,False,Black,Brown / Chocolate,Adult,Male,Small,Short,True,True,False,True,True,True,True
13919,Boxer,Pit Bull Terrier,True,False,Black,White / Cream,Young,Male,Medium,Short,True,True,False,True,False,False,False
13929,Jack Russell Terrier,Chihuahua,True,False,Apricot / Beige,White / Cream,Young,Male,Small,Short,False,False,False,False,True,True,True
13948,Siberian Husky,German Shepherd Dog,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Female,Large,Medium,True,True,False,True,False,False,False
13949,Boxer,Terrier,True,False,Apricot / Beige,White / Cream,Young,Male,Medium,Short,True,True,False,True,True,True,True
13976,Chihuahua,Rat Terrier,True,False,Brown / Chocolate,White / Cream,Senior,Male,Small,Short,True,True,False,True,True,True,True
13996,Great Pyrenees,Australian Shepherd,True,False,Red / Chestnut / Orange,White / Cream,Young,Female,Large,Medium,True,True,False,True,True,True,True
14012,Border Collie,Labrador Retriever,True,False,Black,White / Cream,Adult,Male,Large,Medium,True,True,False,True,True,True,True
14102,Spaniel,Labrador Retriever,True,False,Brown / Chocolate,White / Cream,Adult,Female,Medium,Medium,True,True,False,True,True,True,True
14134,American Staffordshire Terrier,Pit Bull Terrier,True,False,Gray / Blue / Silver,White / Cream,Senior,Female,Large,Short,True,True,False,True,True,False,False
14145,German Shepherd Dog,Husky,True,False,Black,Yellow / Tan / Blond / Fawn,Adult,Female,Large,Short,True,False,False,False,False,False,False
14168,Labrador Retriever,Hound,True,False,Black,Yellow / Tan / Blond / Fawn,Young,Male,Medium,Short,True,True,False,True,True,True,True
14171,Shepherd,American Staffordshire Terrier,True,False,Apricot / Beige,Golden,Young,Female,Medium,Medium,True,True,True,True,True,True,True
14172,Jack Russell Terrier,Pit Bull Terrier,True,False,Golden,Red / Chestnut / Orange,Baby,Female,Medium,Short,True,True,False,True,True,True,True
14190,Boxer,Mixed Breed,True,False,Black,White / Cream,Young,Male,Medium,Short,True,True,False,True,True,True,True
14242,Boxer,Pit Bull Terrier,True,False,Black,White / Cream,Adult,Female,Medium,Short,True,True,False,True,True,False,False
14253,Saluki,Greyhound,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Adult,Female,Large,Short,True,True,False,True,False,False,False
14314,American Staffordshire Terrier,Terrier,True,False,White / Cream,Yellow / Tan / Blond / Fawn,Young,Female,Medium,Short,True,False,False,True,False,True,True
14324,Cattle Dog,Hound,True,False,Merle (Blue),Yellow / Tan / Blond / Fawn,Young,Male,Medium,Short,True,True,False,True,False,False,False
14340,Beagle,Basenji,True,False,Black,Yellow / Tan / Blond / Fawn,Baby,Female,Medium,Short,True,False,False,True,True,True,True
14420,Beagle,Shepherd,True,False,Black,White / Cream,Adult,Male,Medium,Short,True,False,False,True,True,False,False
14483,Labrador Retriever,Feist,True,False,Red / Chestnut / Orange,White / Cream,Baby,Female,Medium,Short,True,False,False,True,True,True,True
14501,Shepherd,Pit Bull Terrier,True,False,Bicolor,White / Cream,Senior,Male,Large,Short,True,False,False,True,True,True,False
